model,model_display,params,accuracy_mean,accuracy_std,f1_mean,f1_std
shallow_convnet,Shallow ConvNet,40604,68.75345660503082,16.895533748215765,0.6857456055495704,0.17046981199842637
riemann_tslr,Riemann-TSLR,1016,68.26903215059137,14.78783912608379,0.6811924648075092,0.1489598972032799
mi_mamba,MI-Mamba-style,298740,59.04447776111944,18.98575530117035,0.5751091637069251,0.19467537934996398
eegnet,EEGNet,2420,55.819756788272535,19.93292164809839,0.5390865214728515,0.20467521319400697
hybrid_cfc,Hybrid-CfC-style,86964,52.92936864900883,18.544206074921515,0.5179569012073623,0.19294866844857772
tiny_transformer,Tiny-Transformer,101124,51.89188738963851,15.107216105707261,0.5041758335065456,0.16006152414746633
cfc,CfC-style,86788,49.39613526570049,16.6584972789272,0.4744162420832063,0.17848577021114434
lstm,LSTM,210948,42.40063301682492,13.417876748900966,0.39581643938184674,0.15077782264794587
