subject,model,accuracy,f1
1,gru,57.62818590704647,0.5777532929035182
2,gru,27.082458770614693,0.2319510178057725
3,gru,63.382308845577214,0.6283550538308652
4,gru,38.368815592203894,0.3625584265564554
5,gru,33.51424287856072,0.309845516579151
6,gru,37.844077961019494,0.36590008896320264
7,gru,43.57571214392804,0.4115275649029472
8,gru,64.24137931034483,0.6386159802158378
9,gru,59.21439280359821,0.5783425095663105
